,text,sentiment
6019,@petespencer I subscribe to both Sirius *and* XM ,healthy
6020,@nellierogers  My advice would be not to get hung up on rankings - but to look at organic search visitors as the target ,healthy
6021,Adventureland is a great movie  its better than I though !,healthy
6022,"JOIN THE NEXT GENERATION WEB @ TrendONE OuterNET ThinkTank, April 16th  http://blog.trendone.de/?p=352",healthy
6023,"@elianarod Yeah, around hour 5 or 6, I had started to feel crazy.  http://twitter.com/elianarod/status/1468122665",healthy
6024,enjoying the sun ony my balcony ,healthy
6025,"I'VE GOT A (quite) TIDY ROOM!  yeah man. what's next? JO JO JO WHILEY, me thinks.",healthy
6026,@karlee16 :o dont be silly gosh ,healthy
6027,every office should have a linebacker  http://tinyurl.com/cl4ke2,healthy
6028,@Davidptdf Omg David The Chat Was Amazing Last Night  I Hope To See You Very Soon ! Love and Miss You Guys  Mrs.CJBaran&lt;3,healthy
6029,3days till my birthday!! ,healthy
6030,"@StaciJShelton Staci, nonono! That would be too smart world - no place for small stupid things ",healthy
6031,"@GeoffreyB50 yes, use curly and not square -- but curly don't work in the blog post. Joomla tries to render them ",healthy
6032,"At home, enjoying my easter holiday ",healthy
6033,@maadonna LOL well I've also had a scotch so don't trust what I say a monitor should look like ,healthy
6034,"the sun is in the sky &amp; it is gonna be a glorious day...  birthdaaay, off to go to the pool in a bit ",healthy
6035,@FanJenniTastic i do miss  Bobalicious ,healthy
6036,"oh goodness Honey, I just saw  alive what you wrote... Then I must be the hottest woman alive!!!!! oh and I Love You too! ",healthy
6037,"@selenagomez Selena, you're awesome! :] I can't wait to hear your first CD! ",healthy
6038,@3rdbrain @imhassan well I won't mind to tweet once or twice each paper day ,healthy
6039,Great concert last night  http://tumblr.com/xwk1jtwb4,healthy
6040,"@monkeyarmada But women and wine, right?  #scriptfrenzy",healthy
6041,@Chyna_Doll focus lights onto a stage set ,healthy
6042,"GM, Segway To Unveil New Two-Wheeled Urban Vehicle - http://tinyurl.com/cbqzjj (luks like BMC dustbin with wheels)  ",healthy
6043,has finished Spanish for good! ,healthy
6044,is proud to be a member of the Hulk Hogan fan club!! ,healthy
6045,@bradiewebbstack haha. when yous planning on coming to perth next? dont tell shaun and andy...but your my favourite   xx,healthy
6046,Im' now a twitter girl  &lt;3,healthy
6047,"@Pharaohciously haha, especially when it has loads of cheese.. ",healthy
6048,@Mumsontop can you email me your postal address and I'll get the publicist to post one out toyou ,healthy
6049,Will do at least one 32px icon a day and release them all in a big pack at the end. First is my avvie ,healthy
6050,@skashliwal Thank You!   #quote #gratitude #quote,healthy
6051,just woke up and having a munch on some toast! ,healthy
6052,"@lowster Oh, I say! Don't we look fab! Can you rotate the pic and re-upload, or is it only on its side for me? Beautiful ",healthy
6053,@shannanstedman haha maxxie beat whippet ,healthy
6054,"@welnis fun fun fun  stress is normal, thats why they meet...",healthy
6055,"@susanhutchinson The other thing is the accent in MN is very much like Upper MI...Ya, you betcha! ",healthy
6056,@suzosusan Yes coffee is important ,healthy
6057,@theanand  I would react in the same way if I were you!,healthy
6058,looking4 people ,healthy
6059,"@robertpohl wanna see it, wanna see it ",healthy
6060,@Dana_Willhoit So what do you Floridians call &quot;Nippy&quot;?  It's 26 here in Rio WI. That's nippy here. LOL.,healthy
6061,@bradiewebbstack oo jelly beans you say?  i LOVE jelly beans! especially the black ones  they are my faveeee  just like youuuuu! ,healthy
6062,@heykim  - Will see you once again at 2am!  ,healthy
6063,@mileycyrus my tummy hurts too and im falling asleep but for once it isnt raining in england lol hey by the way haha .. ,healthy
6064,@ABIBAN do one of you &amp; your most favourite book.  eating galaxy is optional ,healthy
6065,"@CubanaLAF Really I would have never known that, Thanks...LOL ",healthy
6066,is dancing  hows the twitter wold to day?,healthy
6067,just finished watching awhole lot of robs fantasy factory...night and have a pleasant morning/day! ,healthy
6068,"@martinkonzett @flosturm @stefanasseg @martintom success: schikaneder totally the movie &amp; the project, wants to show the movie ",healthy
6069,tap tap coldplay is cool ,healthy
6070,@lilipip That's closing the stable door after the horse has bolted...very funny tho' ,healthy
6071,is going out of Skeg tonight yaay ,healthy
6072,@kinso I'm a writer/ presenter and author ,healthy
6073,@RebeccaLange I've missed you too!  http://twitter.com/RebeccaLange/status/1468051190,healthy
6074,@suesshirtshop It's mid Autumn here. Feels like winter though  So cooooold!,healthy
6075,"New Post, Comments?: Thanks Everyone! Correction: Kate has 42 Facebook friends, not 41  http://tinyurl.com/d5vgv9",healthy
6076,"More and more tweeties are flying in to my little Tweet tree. Welcome, friends! Find yourself a little branch to perch on and tweet away! ",healthy
6077,@Enteralterego it gets better as you get more friends on here  hope your ok,healthy
6078,@Ericossie G'morning back  I go later to my &quot;Fruit&quot; Dealer and buy fresh RAM ;),healthy
6079,Yaaaaay. Jac is training my sorcerer to level 35. That means I'll be pwn soon. ,healthy
6080,My RWH copy just arrived!  -- Better late than never.,healthy
6081,winter is returned in toronto ... high today only 0 ,healthy
6082,@brand_nu They are amazing artists... Ive seen them live a couple of times...  itunes here I come ,healthy
6083,"@davidsanger Thank YOU for helpful, eye-opening comments on SATW Exchange. ",healthy
6084,"@mileycyrus  no worry, at least you enjoy what u do,  not like me doing something which I hate ",healthy
6085,@iainbest apple store is down for an update... you gotta be kidding me... ,healthy
6086,"@merihn I haven't seen any of it, no. I never knew what it was, til the ads for it on SciFi. It looks pretty awesome ",healthy
6087,@ASOS_Julia Great idea... let us know when you get it done  x,healthy
6088,"hmmm yesterday i committed to running with the bulls in pamplona.....on the web, them bulls are looking awful big...nervous already ",healthy
6089,@kellysays mine too lol ,healthy
6090,@Moder101 did you gets lots of yummy stuff? please say yes ,healthy
6091,@jaright and good morning btw ,healthy
6092,@vicky31mom we're gonna talk about that during his next forecast - around 6:43 ,healthy
6093,back to good old spaz ,healthy
6094,@ewaninbelfast Morning! Enjoy yoiur day off ,healthy
6095,watching last night's episosde of 90210 before going hospital to see my daddio. fingers crossed he'll be home today ,healthy
6096,is back in telefonica  I think I brought the rain back with me!!,healthy
6097,Chilling with the posse. Having a cheeky beverage. It's good to own land.  so,healthy
6098,@miss_biddy you should get on well with badgers then ,healthy
6099,@lilyrosedesigns It's going to be a mix of the ones you sent   Just putting together list of the people we want different ones sending to,healthy
6100,2009 shaping up to be an amazing year already.  http://bit.ly/2xbCLZ,healthy
6101,is happy her portable is back in business ,healthy
6102,"Ohhhh yeaahh....MUCH better!  The day has officially begun (for me, anyway)!  ",healthy
6103,#cloudforce: big fan of the content library. My baby ,healthy
6104,"@tsarnick yeah i heard from our PR, fuck that bitch FParis her army is no match of the Awesomeness of our army and me lol ",healthy
6105,Hahaha. Commercï¿½al Breakdown was funny ,healthy
6106,"I don't know why, I just randomly decided I wanted ellen water: it tastes funny .        Or so they say ",healthy
6107,Almost done with Rant. Beautiful book. You guys should read it ,healthy
6108,@KarenTweet I can't talk about it yet.  http://twitter.com/KarenTweet/status/1468042230,healthy
6109,"Followers up to 91, soon be over 100 ",healthy
6110,"Got my invite to the Bumptop Beta Trial - having fun bumping things around  Looks useful and messy, just the way I like it!",healthy
6111,has just had a shower and its feeling good ,healthy
6112,@virtual4now Awesome ,healthy
6113,@siwhitehouse Ah! Sorry ,healthy
6114,"Add us ,  www.youtube.com/LiannenJessicaa There Boarding right know but they get better believe me  , ADD USSS !!!!",healthy
6115,up all night. just became addicted to wtcc's YouTube videos ,healthy
6116,"Dude, THIS is the Segway you need  http://is.gd/r8X0 @jubjuber @pandastick",healthy
6117,"@twitchhiker Watching u on This Morning, really amazing what u did ",healthy
6118,@histapleface haha sup? ,healthy
6119,Just getting ready to head off to work.  Had a great day yesterday and feel I've made a great decision.    Have a great day everyone!,healthy
6120,Had the best night in Letterfrack!;) lol suffering now tho  thank goodness richard's makin pancakes!!! Onto Galway city later  x,healthy
6121,trying twitter for the first time ,healthy
6122,Concert in the Web ! ! ! LIVE  ... Martin Jondo Konzert Live stream! 07.4.2009 - at 9 pm @ http://www.reggaenews.de Jeeehhhaaaaa ! NICE ,healthy
6123,"@rahnocerous tired. yr 12 is killing me, albeit slowly. 2 days left and im on 2 week break though ",healthy
6124,Getting started on a new campaign today. Mike you better not be all hype.Send me that eBook tonight ! ,healthy
6125,@hayl3s silly sock ,healthy
6126,@steve5424 i noticed that  im ok what u been up to then?,healthy
6127,@kattas Congrats on getting into OISE (did a Twitter search for OISE for fun) ,healthy
6128,cute... I'm not in a maudlin mood despite how it may appear!  ? http://blip.fm/~3xbxz,healthy
6129,Today's audio option: Listen to inspiration for Jim Harold's Campfire - http://jimharold.com/?p=1069. In MKE? Don't forget tweet us too. ,healthy
6130,Another power day. On my way home ,healthy
6131,"@LittleFletcher Ohh! It's brilliant. Odd, but still amazing! His performance is great. I really hope you like it ",healthy
6132,@Rosaapril Bless ya for it. Totally untrue but I luv ya lots for the thought. ,healthy
6133,@i0n re:twitter outage. nostalgia perhaps? ,healthy
6134,@CaptainCrayolaa What color? ,healthy
6135,#IgniteCardiff is on fire. Hot stuff! ,healthy
6136,"@littlefurybug uhuh sure, excuses excuses! you blatantly just spaaced it out to make it look like you had some work to do ",healthy
6137,"@ohsnapandrew Goodmorning lovely, how's texas?   I've missed speaking to you! How's your music going?  ",healthy
6138,@Mr603: Ramada Renaissance Hotel opposite Harvey Nicholls (Deansgate/Blackfriars Street) should be up there. ,healthy
6139,"The joy of cycling to work. This morning was fantastic, and I got to cycle in the sun ",healthy
6140,"Ah, so nice to see that my avatar and background page has been returned to me. Something to be said for ignoring problems after all. ",healthy
6141,@Colobrad : well MBA is not the correct spelling for common sense. U know they outlawed Obama chia pets  funny funny,healthy
6142,"@LadyParadis Just make them yourself then......harder with sausages, but burgers are easy ",healthy
6143,Yay! public twitter for my blog ,healthy
6144,@bradiewebbstack oh bradie. your so special ,healthy
6145,schoool holidayss  shopping 3 days in a row! gotta love itt.,healthy
6146,waiting for my mum to come home  so i can hopefuly go out today.,healthy
6147,"I think this is correct: Global 13, Bauer 13, Absolute 10, Prison Radio 4, UTV 2, GMG 1  ",healthy
6148,"@Daradus Just seen your post to Dan,- congratulations on getting there pal! My turn soon ",healthy
6149,@mileycyrus gOgH milEey yOou kEen dO iT!! wiCKck Up ,healthy
6150,@Koolstr Glad you enjoyed it ,healthy
6151,is happy to have found her &quot;ben fire&quot; on twitter ,healthy
6152,@MissxMarisa which MSI show? i'm seeing them in brisbane on 12 april ,healthy
6153,"@turnitgrey /continued so my internet got taken off me, im at my cousins house twittering  i wants a reply from braaaaaaaaaaaaaaaaaadie.",healthy
6154,@Uncle_Fista I could always go through it with you man ,healthy
6155,"@30secondstomars http://twitpic.com/2xfyp - awwwwwwww, cool!!!!!!!!!!!! no comments ",healthy
6156,First batch of easter cup cakes in the oven..now I get to lick the bowl ,healthy
6157,@philblume yay! good news ,healthy
6158,"@lrgnpaul is trying to make said wicket less sticky, ",healthy
6159,@StaciJShelton going to the beach weeeee ,healthy
6160,"Darn, my toast is burned!! Oh never mindd... ",healthy
6161,off to races to try win some money ,healthy
6162,"Yet another mention for our renovation, this time courtesy of @designpublic http://tinyurl.com/d9wdzk Thanks guys ",healthy
6163,@InnaLA_RE People call me all day long. That's why my number is in my profile.  http://twitter.com/InnaLA_RE/status/1468674857,healthy
6164,@mattmoo2 Hackers will always win!!  You can't fight what is ultimately going to happen!! #spbpc #spbpuk,healthy
